aargau,0,0.005988023952095809,0,0,0,0,0,0,0,0
aarhus,0,0,0,0,0,0,0,0,0,0.0009074410163339383
aaron,0,0,0,0,0,0,0,0,0,0.0009074410163339383
aarp,0,0,0,0,0,0,0,0,0,0
aarts,0,0,0,0,0,0.00546448087431694,0,0,0,0
aasgard,0,0,0,0,0,0,0,0,0,0
aash,0,0,0,0,0,0,0.001195457262402869,0,0,0
aato,0,0,0,0,0,0,0,0,0,0
ab,0,0,0,0,0,0.01092896174863388,0.0005977286312014345,0,0.0045871559633027525,0.0009074410163339383
aba,0,0,0,0,0,0,0,0,0,0
abab,0.008547008547008548,0,0.003875968992248062,0,0,0,0,0,0,0
ababia,0,0,0,0,0,0,0,0,0,0
abac,0,0,0,0,0,0,0,0,0,0
abach,0,0.005988023952095809,0.003875968992248062,0,0,0,0,0,0,0
aback,0,0,0,0,0.001183431952662722,0,0,0,0.0045871559633027525,0
abacus,0,0,0,0,0,0,0,0,0,0
abad,0,0,0,0,0,0,0,0,0,0
abandon,0.017094017094017096,0.017964071856287425,0.023255813953488372,0.007518796992481203,0.005917159763313609,0.01639344262295082,0.00657501494321578,0.04285714285714286,0,0.010889292196007259
abar,0,0,0,0,0,0,0,0,0,0
abat,0,0.005988023952095809,0,0,0.001183431952662722,0,0.0017931858936043037,0,0,0
abattoir,0,0,0,0,0,0.01639344262295082,0,0,0,0
abax,0,0,0,0,0,0,0,0,0.0045871559633027525,0
abay,0,0,0,0,0,0.00546448087431694,0,0,0,0
abb,0,0.005988023952095809,0,0,0,0,0.0005977286312014345,0,0,0
abba,0,0,0.011627906976744186,0,0,0,0,0,0,0
abbasbeyl,0,0,0,0,0,0,0,0,0,0
abbasov,0,0,0,0,0,0,0,0,0,0
abbey,0.02564102564102564,0,0.003875968992248062,0,0,0,0,0.014285714285714285,0.009174311926605505,0.0009074410163339383
abbot,0,0,0,0,0,0.01092896174863388,0,0,0,0
abbrev,0,0,0,0,0,0,0.0005977286312014345,0.014285714285714285,0,0
abc,0.03418803418803419,0.017964071856287425,0.007751937984496124,0,0,0,0,0.014285714285714285,0,0.0009074410163339383
abc1,0,0,0,0,0,0,0,0,0,0
abcd,0,0,0,0,0,0,0,0,0,0
abciximab,0,0,0,0,0,0.00546448087431694,0,0,0,0
abcl,0.008547008547008548,0,0,0,0,0,0,0,0,0
abcp,0,0,0,0,0,0.00546448087431694,0,0,0,0
abdal,0.008547008547008548,0,0,0,0,0,0,0,0,0
abdel,0,0.005988023952095809,0.003875968992248062,0,0,0,0,0,0,0.0009074410163339383
abdelkad,0,0,0,0,0,0,0,0,0,0
abdelwahhab,0,0,0,0,0,0.00546448087431694,0,0,0,0
abderdeen,0,0,0.003875968992248062,0,0,0,0,0,0,0
abderrahim,0,0,0,0,0,0.00546448087431694,0,0,0,0
abderrahm,0,0,0,0,0,0,0,0,0,0
abdicat,0,0.011976047904191617,0,0,0,0,0,0,0,0
abdom,0,0,0,0,0,0,0,0,0,0.0018148820326678765
abdomin,0,0.011976047904191617,0,0,0,0.01092896174863388,0,0,0,0.0009074410163339383
abdoujaparov,0,0,0,0,0,0,0,0,0,0
abduc,0,0.005988023952095809,0.007751937984496124,0,0,0,0,0,0,0
abdul,0,0.005988023952095809,0.011627906976744186,0,0.001183431952662722,0,0,0.02857142857142857,0,0.0009074410163339383
abdulah,0,0,0,0,0,0,0,0,0,0
abdull,0,0.005988023952095809,0,0,0,0,0,0,0,0
abdullah,0.008547008547008548,0,0.011627906976744186,0.007518796992481203,0.0035502958579881655,0,0.0005977286312014345,0,0,0.0009074410163339383
abdullatif,0,0,0,0,0,0,0,0,0,0
abdullayev,0,0,0,0,0,0,0,0,0,0
abdulmejid,0,0,0,0,0,0,0,0,0,0
abdulmuhsin,0,0,0,0,0,0,0,0,0,0
abdur,0,0,0,0,0,0,0,0,0,0.0009074410163339383
abdus,0,0,0,0,0,0,0,0,0,0
abe,0,0,0,0,0,0,0,0,0,0.0027223230490018148
abed,0,0,0,0,0,0,0,0,0,0.0009074410163339383
abedin,0,0,0,0,0,0,0,0,0,0.0009074410163339383
abeg,0,0,0,0,0,0,0,0,0,0
abeijon,0,0,0,0,0,0,0,0,0,0.0009074410163339383
abel,0.008547008547008548,0,0,0,0,0,0.0005977286312014345,0,0,0.003629764065335753
abelard,0,0,0.003875968992248062,0,0,0,0,0,0,0.0009074410163339383
abenign,0,0,0,0,0,0,0,0,0,0
aber,0,0,0,0,0,0,0,0,0,0
aberdeen,0,0,0.007751937984496124,0,0,0.00546448087431694,0,0,0,0.010889292196007259
aberlich,0,0,0,0,0,0,0,0,0,0
aberneth,0,0,0,0,0,0,0.0005977286312014345,0,0,0
aberrat,0,0,0,0,0,0,0,0,0,0
aberystwyth,0,0,0,0,0,0,0,0,0,0.0018148820326678765
abet,0,0.005988023952095809,0,0,0,0,0,0,0,0
abey,0,0,0,0,0,0,0,0,0,0
abhor,0,0,0,0,0,0.00546448087431694,0,0,0,0
abi,0,0,0,0,0.001183431952662722,0,0,0,0,0
abid,0,0,0.011627906976744186,0,0.002366863905325444,0,0,0,0,0
abidj,0,0.005988023952095809,0,0,0,0,0,0,0,0
abigail,0,0,0,0,0.004733727810650888,0,0.0035863717872086074,0,0,0
abil,0,0.023952095808383235,0.03488372093023256,0.007518796992481203,0.007100591715976331,0.03278688524590164,0.005977286312014346,0.04285714285714286,0.0045871559633027525,0.016333938294010888
abiol,0,0,0,0,0,0,0,0,0,0
abioudun,0,0,0,0,0,0,0,0,0,0.0009074410163339383
abitib,0,0,0,0,0,0,0,0,0,0
abiyev,0,0,0,0,0,0,0,0,0,0
abject,0,0,0,0,0,0,0,0,0,0
abkhaz,0,0,0,0,0,0,0,0,0,0
abkr,0,0,0,0,0,0,0,0,0,0
abl,0,0,0,0,0,0,0,0,0,0
ablaz,0,0,0,0,0,0,0,0,0,0
ablet,0,0,0,0,0,0,0,0,0,0.0009074410163339383
abloy,0,0,0,0,0,0,0,0,0,0
ably,0,0,0,0,0,0,0,0,0,0.0009074410163339383
abm,0,0,0.007751937984496124,0,0,0,0,0,0,0
abn,0,0,0,0,0.03076923076923077,0,0.029288702928870293,0,0.013761467889908258,0
abnd,0,0,0,0,0,0,0,0,0,0
abnorm,0,0,0,0,0,0,0.0005977286312014345,0.014285714285714285,0,0
aboard,0.017094017094017096,0.005988023952095809,0.03875968992248062,0,0,0.00546448087431694,0,0.21428571428571427,0,0.0009074410163339383
abod,0,0,0,0,0,0,0,0.014285714285714285,0,0
abol,0,0,0.011627906976744186,0.03007518796992481,0.0035502958579881655,0,0.0035863717872086074,0,0.0045871559633027525,0
abolhass,0,0,0,0,0,0,0,0,0,0
abolut,0,0,0,0,0,0,0,0.014285714285714285,0,0
abomin,0.008547008547008548,0,0,0,0,0,0,0,0,0.0009074410163339383
abood,0,0,0,0,0,0,0,0,0,0
aborigin,0,0,0,0,0,0.00546448087431694,0,0,0,0
abort,0.008547008547008548,0.017964071856287425,0.003875968992248062,0,0.001183431952662722,0.03825136612021858,0,0,0,0
abot,0,0,0,0,0,0,0.0005977286312014345,0,0,0
abou,0,0,0,0,0.001183431952662722,0,0.0017931858936043037,0,0,0
abound,0.008547008547008548,0.005988023952095809,0,0,0.001183431952662722,0,0,0,0,0
abousay,0,0,0,0,0,0,0,0,0,0
abr,0,0,0,0,0,0,0,0,0,0
abra,0,0,0,0,0,0,0,0,0,0
abraham,0,0,0,0,0,0,0,0,0,0.0027223230490018148
abrahamson,0,0,0,0,0,0,0,0,0,0
abram,0,0,0,0,0,0,0,0,0,0
abramson,0,0,0,0,0,0,0,0,0,0
abras,0,0.005988023952095809,0,0,0,0,0,0,0,0
abreast,0,0,0,0,0,0,0,0,0,0
abrie,0,0,0,0,0,0,0,0,0,0.0009074410163339383
abril,0,0,0,0,0,0,0,0,0,0
abroad,0.05128205128205128,0.04790419161676647,0.03488372093023256,0.015037593984962405,0.03195266272189349,0.01639344262295082,0.015540944411237299,0.014285714285714285,0.022935779816513763,0.003629764065335753
abrupt,0,0.005988023952095809,0,0,0.001183431952662722,0,0.002390914524805738,0,0,0.0027223230490018148
abruzz,0,0.005988023952095809,0,0,0,0,0,0,0,0.0009074410163339383
abs,0,0,0,0,0,0,0,0,0,0
absa,0,0,0,0,0.001183431952662722,0,0.0005977286312014345,0,0,0
abscess,0,0,0,0,0,0,0,0,0,0.0009074410163339383
absens,0,0,0,0,0,0,0.0005977286312014345,0,0,0
absent,0.008547008547008548,0.011976047904191617,0.011627906976744186,0.007518796992481203,0.022485207100591716,0.01092896174863388,0.014943215780035863,0,0,0.023593466424682397
absentee,0,0,0,0,0,0,0,0,0,0
absolf,0,0,0.003875968992248062,0,0,0,0,0,0,0
absolut,0.02564102564102564,0.029940119760479042,0.027131782945736434,0.015037593984962405,0.002366863905325444,0.01092896174863388,0.007770472205618649,0.02857142857142857,0,0.009981851179673321
absorb,0,0.005988023952095809,0,0.007518796992481203,0.007100591715976331,0.01639344262295082,0.008368200836820083,0.014285714285714285,0.009174311926605505,0
abstain,0,0,0,0,0.001183431952662722,0.00546448087431694,0.0005977286312014345,0,0,0
abstent,0,0,0,0,0,0,0,0,0,0
abstin,0,0,0,0,0.001183431952662722,0.00546448087431694,0,0,0,0.0009074410163339383
abstract,0.03418803418803419,0,0,0,0,0,0,0,0,0
absurd,0,0,0,0,0,0,0,0,0,0
absytent,0,0,0,0,0,0,0,0,0,0
abtrust,0,0,0,0,0,0,0,0,0,0
abu,0,0,0.015503875968992248,0,0,0,0,0,0,0
abuj,0,0,0,0,0,0,0,0,0,0
abul,0,0,0,0,0,0,0,0,0,0
abund,0,0,0,0,0.001183431952662722,0.00546448087431694,0.0005977286312014345,0,0,0.0009074410163339383
abus,0.008547008547008548,0.011976047904191617,0.03875968992248062,0.007518796992481203,0,0.02185792349726776,0.0005977286312014345,0,0,0.008166969147005444
abusiv,0,0,0,0,0,0,0,0,0,0
abut,0,0,0,0,0,0,0.0005977286312014345,0,0,0
abvp,0.008547008547008548,0,0,0,0,0,0,0,0,0
abysm,0,0,0,0,0,0,0,0,0,0.0009074410163339383
abyss,0,0,0,0,0,0,0,0,0,0.0009074410163339383
ac,0,0.005988023952095809,0,0,0,0,0,0,0,0.018148820326678767
acacia,0,0,0,0,0,0,0,0,0,0
academ,0.05128205128205128,0.023952095808383235,0.011627906976744186,0.007518796992481203,0.001183431952662722,0.00546448087431694,0.002390914524805738,0.014285714285714285,0,0.003629764065335753
acadmem,0,0,0,0,0,0.00546448087431694,0,0,0,0
acapulc,0,0,0,0,0,0,0,0,0,0
acar,0,0,0,0,0,0,0.0005977286312014345,0,0,0.0009074410163339383
acb,0,0,0,0,0,0,0,0,0,0.0009074410163339383
acc,0,0,0,0,0,0,0,0,0,0
accc,0,0,0,0,0,0,0,0,0,0
acccept,0,0,0.003875968992248062,0,0,0,0,0,0,0
acccord,0,0,0,0,0,0,0,0,0,0
acccount,0,0,0,0,0,0,0.0005977286312014345,0,0,0
acced,0,0,0,0,0,0,0,0,0,0
accel,0,0.005988023952095809,0.011627906976744186,0,0.01775147928994083,0.00546448087431694,0.01434548714883443,0,0.0045871559633027525,0.0018148820326678765
accelar,0,0,0,0,0,0,0,0,0,0
accent,0.008547008547008548,0.005988023952095809,0.003875968992248062,0,0,0,0,0,0,0
accentu,0,0,0,0,0.001183431952662722,0,0.001195457262402869,0,0,0
accept,0.05982905982905983,0.0718562874251497,0.10077519379844961,0.06015037593984962,0.022485207100591716,0.060109289617486336,0.06873879258816497,0.014285714285714285,0.03211009174311927,0.022686025408348458
access,0.017094017094017096,0.017964071856287425,0.04263565891472868,0.06015037593984962,0.014201183431952662,0.03825136612021858,0.005977286312014346,0.04285714285714286,0.009174311926605505,0.003629764065335753
accessibl,0.008547008547008548,0,0,0,0,0,0,0,0,0
acci,0,0,0,0,0,0,0,0,0,0
accid,0.02564102564102564,0.023952095808383235,0.023255813953488372,0,0,0.01092896174863388,0.001195457262402869,0.08571428571428572,0,0.009074410163339383
acciv,0,0,0,0,0,0,0,0,0,0
accl,0,0,0,0,0,0,0,0,0,0
acclaim,0.042735042735042736,0.03592814371257485,0,0,0,0,0,0,0,0
acclam,0,0,0,0,0,0,0,0,0,0
acclimat,0,0,0,0,0,0,0,0,0,0.0018148820326678765
acco,0,0,0,0,0,0,0,0,0,0
accol,0,0,0,0,0,0,0,0,0,0.0018148820326678765
accommod,0,0.011976047904191617,0.003875968992248062,0,0.002366863905325444,0.01092896174863388,0.001195457262402869,0,0,0.0009074410163339383
accomod,0.008547008547008548,0,0.003875968992248062,0,0,0,0,0,0,0.0009074410163339383
accompan,0.017094017094017096,0.041916167664670656,0.01937984496124031,0,0.004733727810650888,0.01639344262295082,0.0035863717872086074,0.014285714285714285,0.0045871559633027525,0.007259528130671506
accompl,0,0,0.015503875968992248,0,0.002366863905325444,0.00546448087431694,0.0017931858936043037,0.014285714285714285,0,0.004537205081669692
accomplic,0.017094017094017096,0.005988023952095809,0,0,0,0,0,0,0,0
accor,0,0,0,0,0,0,0,0,0,0
accord,0.008547008547008548,0.017964071856287425,0.05813953488372093,0.03007518796992481,0.004733727810650888,0.01639344262295082,0.0041841004184100415,0,0.0045871559633027525,0.0018148820326678765
account,0.042735042735042736,0.05389221556886228,0.050387596899224806,0.03759398496240601,0.0650887573964497,0.04371584699453552,0.07352062163777645,0.05714285714285714,0.05963302752293578,0.006352087114337568
accout,0,0,0,0,0,0,0,0,0,0
accredit,0,0,0,0,0,0,0,0,0,0.0009074410163339383
accret,0,0,0.003875968992248062,0,0,0,0,0,0,0
accru,0,0,0,0,0,0,0,0,0,0
accrual,0,0,0,0,0,0,0,0,0,0
acct,0,0,0,0,0,0,0.001195457262402869,0,0,0
accumul,0.008547008547008548,0.005988023952095809,0,0,0.005917159763313609,0.00546448087431694,0.0041841004184100415,0.014285714285714285,0,0.0018148820326678765
accur,0,0,0,0,0,0.01092896174863388,0.0005977286312014345,0,0,0.003629764065335753
accurat,0.008547008547008548,0,0.003875968992248062,0,0.001183431952662722,0.00546448087431694,0,0,0,0.0027223230490018148
accus,0.05128205128205128,0.10778443113772455,0.08914728682170543,0.007518796992481203,0.0035502958579881655,0.02185792349726776,0.0035863717872086074,0,0,0.013611615245009074
accusat,0.008547008547008548,0.011976047904191617,0.023255813953488372,0.007518796992481203,0,0,0.0005977286312014345,0,0,0.0027223230490018148
accuss,0,0,0,0,0,0,0,0,0,0
accust,0,0,0,0,0,0,0,0,0,0.0009074410163339383
accustom,0,0.011976047904191617,0,0,0.001183431952662722,0,0.0005977286312014345,0,0.009174311926605505,0.003629764065335753
ace,0,0,0,0,0,0,0.0005977286312014345,0,0,0.013611615245009074
aced,0,0,0,0,0,0,0,0,0,0.0009074410163339383
aceh,0,0,0,0,0,0,0,0,0,0
acei,0,0,0,0,0,0.00546448087431694,0,0,0,0
acer,0,0,0,0,0,0,0,0,0.0045871559633027525,0
acerer,0,0,0,0,0,0,0,0,0,0
acero,0,0,0,0,0,0,0,0,0,0
aceved,0,0,0,0,0,0,0,0,0,0
acfa,0,0,0,0.007518796992481203,0,0,0,0,0,0
ach,0,0,0,0,0.001183431952662722,0.00546448087431694,0,0,0,0.0009074410163339383
achary,0,0.005988023952095809,0,0,0,0,0,0,0,0
achief,0.02564102564102564,0.017964071856287425,0.05813953488372093,0.03007518796992481,0.014201183431952662,0.03278688524590164,0.01315002988643156,0.07142857142857142,0,0.020871143375680582
achill,0,0,0,0,0,0,0.0005977286312014345,0,0,0.004537205081669692
aci,0,0,0,0,0,0,0.0005977286312014345,0,0,0
acid,0,0,0,0.007518796992481203,0,0,0.0005977286312014345,0,0,0
acindar,0,0,0,0,0,0,0,0,0,0
acitiv,0,0,0,0,0,0,0,0,0,0
ack,0,0,0,0,0,0,0,0,0.0045871559633027525,0
ackerm,0.008547008547008548,0,0,0,0,0,0.001195457262402869,0,0,0.0009074410163339383
acklin,0,0,0,0,0,0,0,0,0,0.0009074410163339383
acknowledg,0.02564102564102564,0.017964071856287425,0.027131782945736434,0,0.008284023668639054,0.0273224043715847,0.005379557680812911,0.014285714285714285,0,0.007259528130671506
acm,0,0,0,0,0,0,0,0,0,0
acmi,0,0,0,0,0,0,0,0,0,0
acolyt,0,0.005988023952095809,0,0,0,0,0,0,0,0
aconcagua,0,0,0,0,0,0,0,0,0,0
acorn,0,0,0,0,0,0,0,0,0,0
acost,0,0,0,0,0,0,0,0,0,0
acount,0,0.005988023952095809,0,0,0.001183431952662722,0,0,0,0,0
acoust,0.017094017094017096,0,0,0,0,0,0,0,0,0
acp,0,0,0,0.022556390977443608,0,0,0,0,0,0
acpc,0,0,0,0,0,0,0,0,0,0
acquaint,0.008547008547008548,0,0,0,0,0,0,0,0,0
acquiesc,0,0,0,0,0.001183431952662722,0,0.0005977286312014345,0,0,0
acquiet,0,0,0,0,0,0,0,0,0,0
acquir,0.017094017094017096,0,0.01937984496124031,0,0.0035502958579881655,0.01092896174863388,0.004781829049611476,0,0.03211009174311927,0.004537205081669692
acquisiton,0,0,0,0,0,0,0,0,0,0
acquist,0,0,0,0,0,0,0,0,0.0045871559633027525,0
acquit,0,0.005988023952095809,0.003875968992248062,0,0,0.00546448087431694,0,0,0,0.0009074410163339383
acqus,0,0,0,0,0,0,0,0,0,0
acr,0,0.005988023952095809,0.003875968992248062,0,0,0,0,0,0.0045871559633027525,0
acre,0,0,0,0.015037593984962405,0,0,0,0,0,0
acrf,0,0,0,0,0,0,0,0,0,0
acri,0,0,0,0,0,0,0,0,0,0
acrid,0,0,0,0,0,0,0,0,0,0
acril,0,0,0,0,0,0,0,0,0.0045871559633027525,0
acrimon,0,0,0,0,0,0,0,0,0,0.004537205081669692
acro,0,0,0,0,0,0,0,0,0,0.0009074410163339383
acrobat,0.008547008547008548,0,0,0,0,0,0,0,0,0
acronym,0,0,0,0,0,0,0,0,0,0
acrux,0,0,0,0,0,0,0,0,0,0
acryl,0,0,0,0,0,0,0.0005977286312014345,0,0.0045871559633027525,0
acsp,0,0,0,0,0,0,0,0,0,0
act,0.23931623931623933,0.15568862275449102,0.06201550387596899,0.015037593984962405,0.028402366863905324,0.08196721311475409,0.017931858936043037,0.014285714285714285,0.013761467889908258,0.019056261343012703
actel,0,0,0,0,0,0,0,0,0,0
action,0.05982905982905983,0.059880239520958084,0.10077519379844961,0.045112781954887216,0.0485207100591716,0.09836065573770492,0.02510460251046025,0.02857142857142857,0.013761467889908258,0.034482758620689655
activ,0.06837606837606838,0.11976047904191617,0.10852713178294573,0.03007518796992481,0.12781065088757396,0.04918032786885246,0.08009563658099222,0.04285714285714286,0.0779816513761468,0.004537205081669692
activat,0,0,0,0,0,0.01092896174863388,0,0.014285714285714285,0,0
activcard,0,0,0,0,0,0,0,0,0,0
activid,0.008547008547008548,0,0,0,0,0,0,0,0,0
activit,0,0,0.003875968992248062,0,0,0,0,0,0,0
acton,0,0,0,0,0,0,0,0,0,0
actress,0.13675213675213677,0.04790419161676647,0,0,0,0,0,0,0,0.0018148820326678765
actu,0,0,0,0,0,0,0,0,0.0045871559633027525,0
actual,0.017094017094017096,0,0,0,0.009467455621301775,0.01092896174863388,0.010161386730424387,0,0.0045871559633027525,0.0009074410163339383
actuar,0,0,0,0,0,0,0,0,0,0
acun,0,0,0,0,0,0,0,0,0,0.0018148820326678765
acut,0,0.005988023952095809,0.007751937984496124,0.007518796992481203,0.001183431952662722,0.01639344262295082,0.002390914524805738,0,0,0.0027223230490018148
acutek,0,0,0,0,0,0,0,0,0,0
acy,0,0,0,0,0,0,0,0,0,0.0009074410163339383
ad,0.008547008547008548,0,0,0,0.001183431952662722,0.00546448087431694,0.0017931858936043037,0,0,0.0018148820326678765
adach,0,0.005988023952095809,0,0,0,0,0,0,0,0
adailton,0,0,0,0,0,0,0,0,0,0.0009074410163339383
adair,0,0,0,0,0,0,0.0005977286312014345,0,0,0
adam,0.02564102564102564,0.017964071856287425,0.011627906976744186,0.007518796992481203,0.007100591715976331,0.00546448087431694,0.0041841004184100415,0,0.0045871559633027525,0.02722323049001815
adamnet,0,0,0,0,0,0,0,0,0,0
adan,0,0,0,0,0.001183431952662722,0,0,0,0,0
adapt,0.017094017094017096,0,0.007751937984496124,0,0,0.00546448087431694,0.001195457262402869,0.014285714285714285,0,0.0054446460980036296
adaptat,0.008547008547008548,0,0.003875968992248062,0,0,0,0,0,0,0
adar,0,0,0,0,0,0,0,0,0,0
adcock,0,0,0,0,0,0.00546448087431694,0,0,0,0
add,0.23931623931623933,0.1437125748502994,0.26356589147286824,0.24812030075187969,0.24378698224852072,0.2568306010928962,0.18708906156604901,0.22857142857142856,0.22477064220183487,0.12613430127041741
addendum,0,0,0,0,0,0,0,0,0,0
addi,0.008547008547008548,0,0.003875968992248062,0,0,0,0,0,0,0
addict,0,0.005988023952095809,0,0,0,0.0546448087431694,0,0,0,0.0027223230490018148
addimokrat,0,0,0,0,0,0,0,0,0,0
addion,0,0,0,0,0,0,0,0,0,0.0009074410163339383
addison,0,0,0,0,0,0,0,0,0,0
addonisio,0,0,0,0,0,0,0,0,0,0
addoum,0,0,0,0,0,0,0,0,0,0
address,0.02564102564102564,0.041916167664670656,0.04263565891472868,0.007518796992481203,0.01775147928994083,0.03825136612021858,0.009563658099222952,0.014285714285714285,0.0045871559633027525,0.003629764065335753
adebay,0,0,0,0,0,0,0,0,0,0.0009074410163339383
adec,0,0,0,0,0,0,0,0,0,0
adecc,0,0,0,0,0,0,0,0,0,0
adeday,0,0,0,0,0,0,0,0,0,0.0009074410163339383
adef,0,0,0,0.007518796992481203,0,0,0,0,0,0
adel,0,0,0,0,0,0,0,0,0,0
adelaid,0,0,0,0,0,0,0,0,0,0.008166969147005444
adelek,0,0,0,0,0,0,0,0,0,0.0009074410163339383
adelm,0,0,0,0,0.001183431952662722,0,0,0,0,0
adelph,0,0,0,0,0,0,0,0,0,0
ademol,0,0,0,0,0,0,0,0,0,0.0009074410163339383
aden,0,0,0,0,0,0,0,0,0,0
adenau,0,0.011976047904191617,0,0,0,0,0,0,0,0
adenom,0,0,0,0,0,0,0,0,0,0
adenovirus,0,0,0,0,0,0.00546448087431694,0,0,0,0
adequ,0,0,0,0,0.001183431952662722,0,0.0005977286312014345,0.014285714285714285,0.0045871559633027525,0
adequat,0,0,0.007751937984496124,0,0.0035502958579881655,0.01639344262295082,0.002988643156007173,0.014285714285714285,0,0.003629764065335753
ader,0,0,0,0,0,0,0,0,0,0
adevarul,0,0,0,0,0,0,0,0,0,0
adha,0,0,0,0,0.001183431952662722,0,0.002390914524805738,0,0,0
adhes,0,0.005988023952095809,0.003875968992248062,0.007518796992481203,0.002366863905325444,0.00546448087431694,0.0017931858936043037,0.014285714285714285,0,0
adhigun,0,0,0,0,0,0,0,0,0,0
adhoc,0,0,0,0,0,0,0.0005977286312014345,0,0,0
adi,0,0,0,0,0,0,0,0,0,0
adia,0,0,0,0,0,0,0,0,0,0
adid,0,0,0,0,0.001183431952662722,0,0,0,0,0.0009074410163339383
adil,0,0,0,0,0,0,0,0,0,0
adirondack,0,0,0,0,0,0,0,0,0,0
adit,0,0,0,0,0,0,0,0,0,0
adj,0,0,0,0,0,0,0,0,0,0
adjac,0,0,0,0,0,0,0,0,0,0
adject,0,0,0,0,0,0,0,0,0,0
adjoin,0,0,0,0,0,0,0,0,0,0.0009074410163339383
adjopt,0,0,0,0,0,0,0,0,0,0
adjourn,0,0.005988023952095809,0,0,0,0.00546448087431694,0,0,0,0
adjudg,0,0,0,0,0,0,0,0,0,0.0009074410163339383
adjust,0,0.011976047904191617,0.007751937984496124,0.03759398496240601,0.03550295857988166,0.00546448087431694,0.02869097429766886,0,0.009174311926605505,0.004537205081669692
adjuv,0,0,0,0,0,0,0,0,0,0
adl,0,0,0,0,0,0,0,0,0,0
adm,0,0,0.007751937984496124,0,0,0,0,0,0,0
admin,0,0,0,0,0,0,0,0,0,0
administ,0.017094017094017096,0.0658682634730539,0.08527131782945736,0.03007518796992481,0.011834319526627219,0.18579234972677597,0.004781829049611476,0.08571428571428572,0.009174311926605505,0.003629764065335753
adminstor,0,0,0,0,0,0,0,0,0,0
adminstr,0,0,0,0,0,0,0,0.014285714285714285,0,0
admir,0.042735042735042736,0,0.01937984496124031,0,0.001183431952662722,0,0,0,0,0.006352087114337568
admiralt,0,0.005988023952095809,0,0,0,0,0,0,0,0
admirat,0,0.023952095808383235,0,0,0,0,0,0,0,0.0009074410163339383
admissibl,0,0,0,0,0,0.00546448087431694,0,0,0,0
admit,0.05982905982905983,0.1377245508982036,0.06589147286821706,0,0.014201183431952662,0.07650273224043716,0.007172743574417215,0.014285714285714285,0.009174311926605505,0.032667876588021776
admon,0,0.005988023952095809,0,0,0,0,0,0,0,0
adn,0,0,0,0,0,0,0,0,0,0.0009074410163339383
adnan,0,0,0,0,0,0,0,0,0,0
adnoc,0,0,0,0,0,0,0,0,0,0
adnrea,0,0,0,0,0,0,0,0,0,0.0009074410163339383
adob,0,0,0,0,0,0,0,0,0,0
adol,0,0.005988023952095809,0,0,0,0.02185792349726776,0,0.014285714285714285,0,0
